date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:32:42	500/500	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/wp-content/themes/metronome2023/svg/x-icon.svg	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/wp-content/themes/metronome2023/svg/x-icon.svg	(from https://dappsrarityproject.web.app/connect/authenticate.html)
07:32:43	71142/71142	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/wp-content/uploads/2023/03/bar.jpg	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/wp-content/uploads/2023/03/bar.jpg	(from https://dappsrarityproject.web.app/connect/authenticate.html)
07:32:43	800/800	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/nfts.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/nfts.html	(from https://dappsrarityproject.web.app/assets/css/ntfs.css)
07:32:43	13220/13220	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/nfts.ttf	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/nfts.ttf	(from https://dappsrarityproject.web.app/assets/css/ntfs.css)
07:32:44	809/809	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/nfts-2.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/nfts-2.html	(from https://dappsrarityproject.web.app/assets/css/ntfs.css)
07:32:44	808/808	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/nfts-3.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/nfts-3.html	(from https://dappsrarityproject.web.app/assets/css/ntfs.css)
07:32:45	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/icon/preload.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/icon/preload.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:46	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title_inner.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title_inner.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:46	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title_dark.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title_dark.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:46	715376/715376	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title.jpg	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/backgroup-secsion/img_bg_page_title.jpg	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:47	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/item-background/bg-authors.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/item-background/bg-authors.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:47	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/item-background/bg-authors2.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/item-background/bg-authors2.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:47	1238/1238	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/images/backgroup-secsion/bg-h7.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/images/backgroup-secsion/bg-h7.html	(from https://dappsrarityproject.web.app/assets/css/shortcodes.css)
07:32:48	845/845	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-400.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-400.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:48	871/871	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-400d41dd41d.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-400d41dd41d.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:49	76636/76636	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-401.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-401.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:49	846/846	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-402.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-402.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:50	845/845	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-403.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-403.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:50	845/845	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-brands-404.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-brands-404.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:50	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-900.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-900.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:51	876/876	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-900d41dd41d.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-900d41dd41d.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:52	852/852	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-901.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-901.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:53	851/851	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-902.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-902.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:53	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-903.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-903.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:54	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-duotone-904.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-duotone-904.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:54	1808/1808	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/font/fa-light-300.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/font/fa-light-300.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:54	866/866	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-light-300d41dd41d.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-light-300d41dd41d.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:55	190440/190440	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-light-300.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-light-300.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:55	841/841	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-light-301.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-light-301.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:56	840/840	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-light-302.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-light-302.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:56	840/840	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-light-303.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-light-303.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:57	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-400.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-400.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:57	876/876	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-400d41dd41d.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-400d41dd41d.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:58	174360/174360	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-401.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-401.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:32:58	851/851	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-402.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-402.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:00	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-403.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-403.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:00	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-regular-404.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-regular-404.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:00	840/840	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-900.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-900.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:01	866/866	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-900d41dd41d.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-900d41dd41d.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:02	141600/141600	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-901.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-901.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:02	841/841	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-902.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-902.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:02	840/840	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-903.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-903.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
07:33:03	840/840	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2018:22:39%20GMT	https://dappsrarityproject.web.app/assets/font/fa-solid-904.html	C:/My%20Web%20Sites/DappsRarity/dappsrarityproject.web.app/assets/font/fa-solid-904.html	(from https://dappsrarityproject.web.app/assets/css/font-awesome.css)
